~from,~to,~label
74,604,route
74,61,route
74,64,route
74,653,route
74,665,route
74,67,route
74,68,route
74,70,route
74,72,route
74,73,route
74,75,route
74,76,route
74,77,route
74,784,route
74,786,route
74,79,route
74,791,route
74,793,route
74,794,route
74,8,route
74,80,route
74,801,route
74,803,route
74,830,route
74,84,route
74,849,route
74,853,route
74,854,route
74,856,route
74,858,route
74,87,route
74,88,route
74,9,route
74,90,route
74,903,route
74,92,route
74,93,route
74,94,route
74,96,route
74,97,route
74,98,route
75,10,route
75,101,route
75,102,route
75,103,route
75,105,route
75,106,route
75,108,route
75,109,route
75,110,route
75,111,route
75,112,route
75,113,route
75,114,route
75,115,route
75,1176,route
75,1181,route
75,1196,route
75,1197,route
75,1199,route
75,12,route
75,1217,route
75,122,route
75,1221,route
75,1222,route
75,1223,route
75,1224,route
75,1225,route
75,1226,route
75,1227,route
75,1228,route
75,1229,route
75,1230,route
75,1231,route
75,1233,route
75,125,route
75,13,route
75,1355,route
75,1368,route
75,1369,route
75,1381,route
75,1382,route
75,139,route
75,1390,route
75,140,route
75,141,route
75,142,route
75,1421,route
75,143,route
75,144,route
75,146,route
75,16,route
75,161,route
75,167,route
75,168,route
75,169,route
75,170,route
75,171,route
75,173,route
75,176,route
75,177,route
75,179,route
75,18,route
75,198,route
75,202,route
75,204,route
75,205,route
75,2130,route
75,215,route
75,217,route
75,228,route
75,230,route
75,248,route
75,249,route
75,251,route
75,252,route
75,255,route
75,258,route
75,259,route
75,2652,route
75,274,route
75,275,route
75,276,route
75,279,route
75,286,route
75,287,route
75,303,route
75,312,route
75,318,route
75,319,route
75,320,route
75,321,route
75,3237,route
75,326,route
75,327,route
75,3277,route
75,328,route
75,329,route
75,330,route
75,331,route
75,332,route
75,338,route
75,3382,route
75,3392,route
75,340,route
75,341,route
75,342,route
75,346,route
75,347,route
75,3497,route
75,35,route
75,3503,route
75,353,route
75,355,route
75,433,route
75,451,route
75,453,route
75,454,route
75,459,route
75,460,route
75,463,route
75,469,route
75,47,route
75,471,route
75,482,route
75,484,route
75,485,route
75,486,route
75,487,route
75,488,route
75,49,route
75,491,route
75,493,route
75,494,route
75,498,route
75,499,route
75,50,route
75,504,route
75,506,route
75,507,route
75,508,route
75,509,route
75,51,route
75,510,route
75,511,route
75,512,route
75,513,route
75,514,route
75,516,route
75,517,route
75,519,route
75,52,route
75,522,route
75,524,route
75,53,route
75,532,route
75,533,route
75,535,route
75,54,route
75,541,route
75,553,route
75,554,route
75,555,route
75,562,route
75,566,route
75,58,route
75,59,route
75,60,route
75,61,route
75,64,route
75,653,route
75,665,route
75,67,route
75,68,route
75,70,route
75,72,route
75,726,route
75,73,route
75,74,route
75,76,route
75,77,route
75,784,route
75,79,route
75,790,route
75,791,route
75,793,route
75,798,route
75,799,route
75,80,route
75,805,route
75,806,route
75,807,route
75,808,route
75,809,route
75,824,route
75,84,route
75,85,route
75,857,route
75,860,route
75,87,route
75,89,route
75,90,route
75,92,route
75,93,route
75,94,route
75,96,route
75,98,route
76,1,route
76,10,route
76,101,route
76,102,route
76,103,route
76,106,route
76,108,route
76,109,route
76,110,route
76,111,route
76,112,route
76,113,route
76,115,route
76,12,route
76,122,route
76,1221,route
76,1233,route
76,1234,route
76,1235,route
76,1236,route
76,1239,route
76,126,route
76,128,route
76,13,route
76,1303,route
76,132,route
76,133,route
76,1355,route
76,1369,route
76,139,route
76,140,route
76,141,route
76,142,route
76,143,route
76,144,route
76,146,route
76,15,route
76,16,route
76,161,route
76,165,route
76,1662,route
76,167,route
76,168,route
76,170,route
76,172,route
76,177,route
76,179,route
76,18,route
76,180,route
76,198,route
76,201,route
76,202,route
76,204,route
76,206,route
76,2139,route
76,216,route
76,217,route
76,228,route
76,23,route
76,230,route
76,241,route
76,243,route
76,248,route
76,249,route
76,25,route
76,251,route
76,252,route
76,255,route
76,257,route
76,259,route
76,26,route
76,260,route
76,279,route
76,286,route
76,287,route
76,30,route
76,31,route
76,311,route
76,312,route
76,313,route
76,319,route
76,3237,route
76,326,route
76,3277,route
76,328,route
76,329,route
76,330,route
76,332,route
76,337,route
76,342,route
76,346,route
76,347,route
76,35,route
76,3503,route
76,354,route
76,355,route
76,45,route
76,451,route
76,452,route
76,453,route
76,459,route
76,463,route
76,464,route
76,468,route
76,469,route
76,47,route
76,471,route
76,48,route
76,480,route
76,482,route
76,484,route
76,485,route
76,486,route
76,488,route
76,49,route
76,491,route
76,492,route
76,494,route
76,498,route
76,499,route
76,5,route
76,50,route
76,504,route
76,507,route
76,509,route
76,51,route
76,512,route
76,514,route
76,516,route
76,519,route
76,52,route
76,521,route
76,53,route
76,532,route
76,533,route
76,54,route
76,541,route
76,544,route
76,553,route
76,554,route
76,555,route
76,56,route
76,560,route
76,58,route
76,59,route
76,60,route
76,61,route
76,64,route
76,653,route
76,665,route
76,67,route
76,68,route
76,69,route
76,70,route
76,72,route
76,73,route
76,74,route
76,75,route
76,77,route
76,79,route
76,790,route
76,796,route
76,797,route
76,798,route
76,80,route
76,800,route
76,803,route
76,805,route
76,807,route
76,809,route
76,824,route
76,84,route
76,85,route
76,857,route
76,87,route
76,88,route
76,90,route
76,92,route
76,93,route
76,99,route
77,10,route
77,102,route
77,103,route
77,106,route
77,107,route
77,108,route
77,110,route
77,112,route
77,113,route
77,114,route
77,115,route
77,12,route
77,1215,route
77,1216,route
77,1221,route
77,1232,route
77,1233,route
77,1234,route
77,1266,route
77,128,route
77,1280,route
77,139,route
77,140,route
77,141,route
77,1428,route
77,143,route
77,144,route
77,145,route
77,146,route
77,161,route
77,164,route
77,167,route
77,168,route
77,170,route
77,176,route
77,177,route
77,179,route
77,198,route
77,202,route
77,204,route
77,206,route
77,215,route
77,228,route
77,229,route
77,230,route
77,248,route
77,249,route
77,251,route
77,252,route
77,255,route
77,257,route
77,260,route
77,275,route
77,279,route
77,286,route
77,303,route
77,319,route
77,3264,route
77,329,route
77,330,route
77,332,route
77,336,route
77,338,route
77,340,route
77,342,route
77,344,route
77,346,route
77,347,route
77,35,route
77,3503,route
77,354,route
77,451,route
77,452,route
77,463,route
77,467,route
77,471,route
77,482,route
77,484,route
77,486,route
77,488,route
77,49,route
77,491,route
77,497,route
77,498,route
77,499,route
77,50,route
77,500,route
77,501,route
77,504,route
77,506,route
77,51,route
77,512,route
77,514,route
77,52,route
77,520,route
77,522,route
77,53,route
77,535,route
77,555,route
77,58,route
77,60,route
77,64,route
77,68,route
77,70,route
77,72,route
77,73,route
77,74,route
77,75,route
77,76,route
77,789,route
77,79,route
77,796,route
77,80,route
77,808,route
77,835,route
77,84,route
77,85,route
77,856,route
77,857,route
77,858,route
77,88,route
77,90,route
77,92,route
77,93,route
77,94,route
77,96,route
77,97,route
77,98,route
78,10,route
78,1058,route
78,1059,route
78,1132,route
78,1138,route
78,1163,route
78,123,route
78,1293,route
78,14,route
78,16,route
78,163,route
78,166,route
78,178,route
78,18,route
78,180,route
78,225,route
78,241,route
78,266,route
78,35,route
78,422,route
78,45,route
78,46,route
78,47,route
78,48,route
78,49,route
78,5,route
78,52,route
78,558,route
78,606,route
78,626,route
78,649,route
78,7,route
78,85,route
78,86,route
78,9,route
78,99,route
79,1,route
79,10,route
79,101,route
79,102,route
79,103,route
79,106,route
79,108,route
79,109,route
79,110,route
79,111,route
79,112,route
79,113,route
79,114,route
79,115,route
79,116,route
79,12,route
79,1214,route
79,1221,route
79,128,route
79,1282,route
79,1313,route
79,1371,route
79,1372,route
79,1373,route
79,1382,route
79,1388,route
79,139,route
79,140,route
79,141,route
79,142,route
79,143,route
79,144,route
79,146,route
79,16,route
79,161,route
79,164,route
79,167,route
79,1671,route
79,168,route
79,170,route
79,171,route
79,172,route
79,173,route
79,174,route
79,176,route
79,177,route
79,18,route
79,180,route
79,202,route
79,204,route
79,2112,route
79,2133,route
79,217,route
79,225,route
79,228,route
79,230,route
79,241,route
79,248,route
79,249,route
79,251,route
79,252,route
79,255,route
79,258,route
79,259,route
79,260,route
79,261,route
79,275,route
79,276,route
79,279,route
79,286,route
79,302,route
79,303,route
79,311,route
79,313,route
79,319,route
79,320,route
79,323,route
79,324,route
79,325,route
79,326,route
79,327,route
79,328,route
79,329,route
79,330,route
79,332,route
79,333,route
79,336,route
79,338,route
79,339,route
79,341,route
79,342,route
79,344,route
79,345,route
79,347,route
79,35,route
79,3503,route
79,353,route
79,45,route
79,451,route
79,453,route
79,454,route
79,459,route
79,463,route
79,47,route
79,482,route
79,484,route
79,485,route
79,486,route
79,487,route
79,488,route
79,489,route
79,49,route
79,490,route
79,491,route
79,492,route
79,493,route
79,494,route
79,495,route
79,497,route
79,498,route
79,499,route
79,5,route
79,50,route
79,500,route
79,503,route
79,504,route
79,506,route
79,507,route
79,509,route
79,51,route
79,512,route
79,513,route
79,516,route
79,518,route
79,519,route
79,52,route
79,520,route
79,521,route
79,53,route
79,532,route
79,54,route
79,541,route
79,545,route
79,547,route
79,550,route
79,555,route
79,566,route
79,573,route
79,58,route
79,59,route
79,60,route
79,604,route
79,61,route
79,64,route
79,653,route
79,658,route
79,660,route
79,665,route
79,67,route
79,68,route
79,69,route
79,70,route
79,72,route
79,726,route
79,73,route
79,74,route
79,75,route
79,76,route
79,77,route
79,790,route
79,796,route
79,80,route
79,804,route
79,807,route
79,808,route
79,827,route
79,832,route
79,833,route
79,835,route
79,837,route
79,84,route
79,841,route
79,846,route
79,848,route
79,849,route
79,85,route
79,857,route
79,860,route
79,89,route
79,90,route
79,92,route
79,93,route
79,95,route
79,96,route
80,1,route
80,10,route
80,101,route
80,102,route
80,103,route
80,105,route
80,106,route
80,107,route
80,108,route
80,109,route
80,11,route
80,110,route
80,111,route
80,112,route
80,113,route
80,114,route
80,1144,route
80,115,route
80,116,route
80,1190,route
80,1193,route
80,1197,route
80,12,route
80,1216,route
80,1217,route
80,1218,route
80,122,route
80,1222,route
80,1224,route
80,1225,route
80,1226,route
80,1228,route
80,1230,route
80,1231,route
80,1233,route
80,1235,route
80,125,route
80,126,route
80,129,route
80,13,route
80,1314,route
80,132,route
80,1355,route
80,1356,route
80,136,route
80,1369,route
80,1380,route
80,1381,route
80,1382,route
80,1386,route
80,1387,route
80,1389,route
80,139,route
80,1393,route
80,1397,route
80,140,route
80,141,route
80,142,route
80,1426,route
80,143,route
80,1432,route
80,144,route
80,146,route
80,16,route
80,161,route
80,163,route
80,164,route
80,167,route
80,168,route
80,169,route
80,170,route
80,171,route
80,172,route
80,173,route
80,1731,route
80,1737,route
80,175,route
80,176,route
80,1760,route
80,177,route
80,178,route
80,179,route
80,18,route
80,180,route
80,198,route
80,202,route
80,204,route
80,206,route
80,2121,route
80,213,route
80,2138,route
80,216,route
80,217,route
80,22,route
80,222,route
80,225,route
80,228,route
80,229,route
80,23,route
80,230,route
80,241,route
80,243,route
80,2453,route
80,248,route
80,249,route
80,251,route
80,252,route
80,255,route
80,258,route
80,259,route
80,260,route
80,261,route
80,274,route
80,275,route
80,276,route
80,279,route
80,286,route
80,287,route
80,30,route
80,302,route
80,31,route
80,311,route
80,312,route
80,313,route
80,318,route
80,319,route
80,326,route
80,3267,route
80,327,route
80,328,route
80,329,route
80,330,route
80,3308,route
80,331,route
80,3312,route
80,332,route
80,338,route
80,3382,route
80,340,route
80,342,route
80,343,route
80,344,route
80,346,route
80,347,route
80,35,route
80,3503,route
80,353,route
80,354,route
80,360,route
80,45,route
80,451,route
80,454,route
80,459,route
80,46,route
80,460,route
80,463,route
80,464,route
80,468,route
80,469,route
80,47,route
80,471,route
80,48,route
80,480,route
80,482,route
80,484,route
80,485,route
80,486,route
80,487,route
80,488,route
80,489,route
80,49,route
80,490,route
80,491,route
80,493,route
80,494,route
80,497,route
80,498,route
80,499,route
80,5,route
80,50,route
80,500,route
80,502,route
80,503,route
80,504,route
80,505,route
80,506,route
80,507,route
80,508,route
80,509,route
80,51,route
80,510,route
80,511,route
80,512,route
80,513,route
80,514,route
80,516,route
80,517,route
80,518,route
80,519,route
80,52,route
80,520,route
80,521,route
80,522,route
80,524,route
80,53,route
80,532,route
80,533,route
80,534,route
80,541,route
80,544,route
80,553,route
80,554,route
80,555,route
80,557,route
80,56,route
80,560,route
80,562,route
80,566,route
80,58,route
80,59,route
80,599,route
80,60,route
80,61,route
80,636,route
80,637,route
80,64,route
80,653,route
80,658,route
80,668,route
80,67,route
80,68,route
80,69,route
80,70,route
80,72,route
80,73,route
80,74,route
80,75,route
80,76,route
80,77,route
80,788,route
80,789,route
80,79,route
80,790,route
80,793,route
80,796,route
80,798,route
80,8,route
80,800,route
80,801,route
80,802,route
80,803,route
80,805,route
80,807,route
80,808,route
80,810,route
80,83,route
80,835,route
80,84,route
80,85,route
80,853,route
80,856,route
80,861,route
80,87,route
80,88,route
80,89,route
80,90,route
80,92,route
80,93,route
80,94,route
80,96,route
81,1017,route
81,1019,route
81,1022,route
81,1023,route
81,1024,route
81,1025,route
81,1026,route
81,1027,route
81,1028,route
81,1029,route
81,1459,route
81,1460,route
81,158,route
81,294,route
81,55,route
81,56,route
81,57,route
81,61,route
81,63,route
81,65,route
81,66,route
81,67,route
81,901,route
81,974,route
82,106,route
82,158,route
82,231,route
82,55,route
82,56,route
82,57,route
82,62,route
82,65,route
82,66,route
83,1,route
83,11,route
83,12,route
83,14,route
83,147,route
83,148,route
83,15,route
83,16,route
83,17,route
83,178,route
83,18,route
83,183,route
83,184,route
83,185,route
83,187,route
83,189,route
83,190,route
83,193,route
83,198,route
83,20,route
83,208,route
83,21,route
83,211,route
83,240,route
83,263,route
83,269,route
83,281,route
83,283,route
83,29,route
83,291,route
83,30,route
83,307,route
83,31,route
83,32,route
83,35,route
83,395,route
83,4,route
83,40,route
83,41,route
83,412,route
83,435,route
83,438,route
83,45,route
83,46,route
83,47,route
83,5,route
83,52,route
83,6,route
83,608,route
83,632,route
83,7,route
83,8,route
83,80,route
83,87,route
84,1,route
84,10,route
84,102,route
84,106,route
84,108,route
84,109,route
84,11,route
84,110,route
84,111,route
84,112,route
84,113,route
84,114,route
84,1144,route
84,115,route
84,116,route
84,12,route
84,1201,route
84,1205,route
84,1216,route
84,1277,route
84,1279,route
84,13,route
84,1357,route
84,1359,route
84,1360,route
84,1364,route
84,1378,route
84,1382,route
84,139,route
84,1397,route
84,141,route
84,142,route
84,144,route
84,145,route
84,146,route
84,15,route
84,16,route
84,161,route
84,164,route
84,1662,route
84,167,route
84,168,route
84,169,route
84,170,route
84,171,route
84,172,route
84,173,route
84,174,route
84,175,route
84,176,route
84,177,route
84,179,route
84,18,route
84,180,route
84,198,route
84,202,route
84,203,route
84,215,route
84,216,route
84,217,route
84,218,route
84,219,route
84,22,route
84,222,route
84,225,route
84,228,route
84,229,route
84,23,route
84,230,route
84,241,route
84,248,route
84,249,route
84,251,route
84,252,route
84,254,route
84,255,route
84,256,route
84,257,route
84,258,route
84,259,route
84,262,route
84,274,route
